com.google.javascript.jscomp.CompilationLevel:applySafeCompilationOptions(Lcom/google/javascript/jscomp/CompilerOptions;)V CleanFix
com.google.javascript.jscomp.ControlFlowGraph:getEntry()Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode; NoneFix
com.google.javascript.jscomp.ControlFlowGraph:getImplicitReturn()Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode; NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph:getDirectedSuccNodes(Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;)Ljava/util/List; NoneFix
com.google.javascript.rhino.JSDocInfo:isJavaDispatch()Z NoneFix
com.google.javascript.rhino.Node:<init>(III)V NoneFix
com.google.javascript.rhino.JSDocInfo:setFlag(ZI)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory$NodeWithJsDoc:access$202(Lcom/google/javascript/jscomp/parsing/IRFactory$NodeWithJsDoc;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:attachJsDoc(Lcom/google/javascript/jscomp/mozilla/rhino/ast/Comment;Lcom/google/javascript/rhino/JSDocInfo;)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory:transformTree(Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstRoot;Ljava/lang/String;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/jscomp/mozilla/rhino/ErrorReporter;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.Node:getQualifiedName()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CodeConsumer:maybeEndStatement()V NoneFix
com.google.javascript.jscomp.parsing.IRFactory$NodeWithJsDoc:<init>(Lcom/google/javascript/jscomp/parsing/IRFactory;)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory:createJsDocInfoParser(Ljava/lang/String;IILcom/google/javascript/rhino/Node$FileLevelJsDocBuilder;Lcom/google/javascript/rhino/JSDocInfo;)Lcom/google/javascript/jscomp/parsing/JsDocInfoParser; NoneFix
com.google.javascript.jscomp.parsing.IRFactory:transform(Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstNode;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser:setFileLevelJsDocBuilder(Lcom/google/javascript/rhino/Node$FileLevelJsDocBuilder;)V NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser:getFileOverviewJSDocInfo()Lcom/google/javascript/rhino/JSDocInfo; NoneFix
com.google.javascript.rhino.JSDocInfo:isInterface()Z NoneFix
com.google.javascript.jscomp.SyntacticScopeCreator:declareVar(Ljava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.rhino.JSDocInfo:isConstructor()Z NoneFix
com.google.javascript.jscomp.Scope:getVars()Ljava/util/Iterator; NoneFix
com.google.javascript.rhino.Node:setJSDocInfo(Lcom/google/javascript/rhino/JSDocInfo;)V NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:hasAnySingletonTypeTags()Z NoneFix
com.google.javascript.jscomp.NodeTraversal:getSourceName()Ljava/lang/String; NoneFix
com.google.javascript.rhino.JSDocInfo:hasTypedefType()Z NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser:eatTokensUntilEOL()Lcom/google/javascript/jscomp/parsing/JsDocToken; NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph$LinkedDirectedGraphEdge:getValue()Ljava/lang/Object; NoneFix
com.google.javascript.rhino.JSDocInfo:hasType()Z NoneFix
com.google.javascript.jscomp.CodeGenerator:addList(Lcom/google/javascript/rhino/Node;ZLcom/google/javascript/jscomp/CodeGenerator$Context;)V NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser:eatTokensUntilEOL(Lcom/google/javascript/jscomp/parsing/JsDocToken;)Lcom/google/javascript/jscomp/parsing/JsDocToken; NoneFix
com.google.javascript.jscomp.Scope:declare(Ljava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/jscomp/CompilerInput;)Lcom/google/javascript/jscomp/Scope$Var; NoneFix
com.google.javascript.jscomp.CodeGenerator:addList(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.NodeUtil:isStatementBlock(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.Scope:getRootNode()Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.CodeConsumer:addOp(Ljava/lang/String;Z)V NoneFix
com.google.javascript.rhino.JSDocInfo:hasEnumParameterType()Z NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph:getDirectedGraphNodes()Ljava/util/List; NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph$LinkedDirectedGraphEdge:getDestination()Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode; NoneFix
com.google.javascript.jscomp.GoogleCodingConvention:isOptionalParameter(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.GoogleCodingConvention:isVarArgsParameter(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.rhino.JSDocInfo:addMarker()Lcom/google/javascript/rhino/JSDocInfo$Marker; NoneFix
com.google.javascript.rhino.JSDocInfo:lazyInitDocumentation()Z NoneFix
com.google.javascript.jscomp.CodeConsumer:appendOp(Ljava/lang/String;Z)V NoneFix
com.google.javascript.rhino.JSDocInfo:hasType(I)Z NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph:createNode(Ljava/lang/Object;)Lcom/google/javascript/jscomp/graph/GraphNode; NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processFunctionNode(Lcom/google/javascript/jscomp/mozilla/rhino/ast/FunctionNode;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph$LinkedDirectedGraphNode:getValue()Ljava/lang/Object; NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph$LinkedDirectedGraphEdge:<init>(Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;Ljava/lang/Object;Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode;)V NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph$LinkedDirectedGraphNode:<init>(Ljava/lang/Object;)V NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph$LinkedDirectedGraphNode:getInEdges()Ljava/util/List; NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph$LinkedDirectedGraphNode:getOutEdges()Ljava/util/List; NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph:connect(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Lcom/google/javascript/jscomp/graph/Graph$GraphEdge; NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph:createDirectedGraphNode(Ljava/lang/Object;)Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode; NoneFix
com.google.javascript.jscomp.graph.LinkedDirectedGraph:getDirectedGraphNode(Ljava/lang/Object;)Lcom/google/javascript/jscomp/graph/DiGraph$DiGraphNode; NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:populateDefaults(Lcom/google/javascript/rhino/JSDocInfo;)V NoneFix
com.google.javascript.jscomp.graph.DiGraph:<init>()V NoneFix
com.google.javascript.jscomp.CodeGenerator:getContextForNoInOperator(Lcom/google/javascript/jscomp/CodeGenerator$Context;)Lcom/google/javascript/jscomp/CodeGenerator$Context; NoneFix
com.google.javascript.rhino.JSDocInfo:isExterns()Z NoneFix
com.google.javascript.rhino.JSDocInfo:hasFileOverview()Z NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:build(Ljava/lang/String;)Lcom/google/javascript/rhino/JSDocInfo; NoneFix
com.google.javascript.jscomp.graph.Graph:<init>()V NoneFix
com.google.javascript.rhino.JSDocInfo:getVisibility()Lcom/google/javascript/rhino/JSDocInfo$Visibility; NoneFix
com.google.javascript.rhino.JSDocInfo:getFlag(I)Z NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:markAnnotation(Ljava/lang/String;II)V NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser:hasParsedFileOverviewDocInfo()Z NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser:retrieveAndResetParsedJSDocInfo()Lcom/google/javascript/rhino/JSDocInfo; NoneFix
com.google.javascript.jscomp.parsing.JsDocTokenStream:getCharno()I NoneFix
com.google.javascript.jscomp.parsing.JsDocTokenStream:getLineno()I NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:isPopulated()Z NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:isPopulatedWithFileOverview()Z NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser$ExtractionInfo:access$400(Lcom/google/javascript/jscomp/parsing/JsDocInfoParser$ExtractionInfo;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser:extractBlockComment(Lcom/google/javascript/jscomp/parsing/JsDocToken;)Lcom/google/javascript/jscomp/parsing/JsDocInfoParser$ExtractionInfo; NoneFix
com.google.javascript.jscomp.CodeConsumer:endLine()V NoneFix
com.google.javascript.jscomp.parsing.JsDocTokenStream:isAlpha(I)Z NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser$ErrorReporterParser:<init>(Lcom/google/javascript/jscomp/parsing/JsDocInfoParser;Lcom/google/javascript/jscomp/parsing/JsDocInfoParser$1;)V NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser:<init>(Lcom/google/javascript/jscomp/parsing/JsDocTokenStream;Ljava/lang/String;Lcom/google/javascript/jscomp/parsing/Config;Lcom/google/javascript/jscomp/mozilla/rhino/ErrorReporter;)V NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:<init>(Z)V NoneFix
com.google.javascript.rhino.JSDocInfo:<init>(Z)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory:transformTokenType(I)I NoneFix
com.google.javascript.jscomp.parsing.JsDocTokenStream:addToString(I)V NoneFix
com.google.javascript.jscomp.parsing.JsDocTokenStream:getString()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.parsing.JsDocTokenStream:getStringFromBuffer()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.parsing.JsDocTokenStream:ungetChar(I)V NoneFix
com.google.javascript.jscomp.parsing.JsDocTokenStream:isJSSpace(I)Z NoneFix
com.google.javascript.jscomp.parsing.JsDocTokenStream:<init>(Ljava/lang/String;II)V NoneFix
com.google.javascript.jscomp.parsing.JsDocTokenStream:getOffset()I NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processAssignment(Lcom/google/javascript/jscomp/mozilla/rhino/ast/Assignment;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.NodeTraversal:pushScope(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.NodeTraversal:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/NodeTraversal$Callback;Lcom/google/javascript/jscomp/ScopeCreator;)V NoneFix
com.google.javascript.jscomp.NodeTraversal:popScope()V NoneFix
com.google.javascript.jscomp.NodeUtil:isExpressionNode(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.NodeUtil:isFunctionDeclaration(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.GoogleCodingConvention:isConstant(Ljava/lang/String;)Z NoneFix
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter:maybeCutLine()V NoneFix
com.google.javascript.jscomp.CodeGenerator:addLeftExpr(Lcom/google/javascript/rhino/Node;ILcom/google/javascript/jscomp/CodeGenerator$Context;)V NoneFix
com.google.javascript.jscomp.CodeGenerator:addExpr(Lcom/google/javascript/rhino/Node;ILcom/google/javascript/jscomp/CodeGenerator$Context;)V NoneFix
com.google.javascript.jscomp.CodeConsumer:endStatement()V NoneFix
com.google.javascript.jscomp.CodeConsumer:endStatement(Z)V NoneFix
com.google.javascript.jscomp.CodeGenerator:add(Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.CodeConsumer:addIdentifier(Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.CodeGenerator:addIdentifier(Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.CodeGenerator:identifierEscape(Ljava/lang/String;)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processVariableInitializer(Lcom/google/javascript/jscomp/mozilla/rhino/ast/VariableInitializer;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.NodeUtil:isLatin(Ljava/lang/String;)Z NoneFix
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter:notePreferredLineBreak()V NoneFix
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter:getLastChar()C NoneFix
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter:append(Ljava/lang/String;)V NoneFix
com.google.javascript.rhino.Node:detachFromParent()Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.CodeConsumer:add(Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.CodeConsumer:isWordChar(C)Z NoneFix
com.google.javascript.rhino.Node:removeChild(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.rhino.Node$StringNode:isEquivalentTo(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.CodePrinter$Builder:setOutputCharset(Ljava/nio/charset/Charset;)Lcom/google/javascript/jscomp/CodePrinter$Builder; NoneFix
com.google.javascript.jscomp.Compiler:toSource(Lcom/google/javascript/rhino/Node;)Ljava/lang/String; NoneFix
com.google.javascript.rhino.Node:hasChildren()Z NoneFix
com.google.javascript.jscomp.NodeTraversal:getInput()Lcom/google/javascript/jscomp/CompilerInput; NoneFix
com.google.javascript.rhino.Node:hasOneChild()Z NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processPropertyGet(Lcom/google/javascript/jscomp/mozilla/rhino/ast/PropertyGet;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter:<init>(ZIZ)V NoneFix
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter:<init>(ZIZLcom/google/javascript/jscomp/CodePrinter$1;)V NoneFix
com.google.javascript.jscomp.CodePrinter$CompactCodePrinter:getCode()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processInfixExpression(Lcom/google/javascript/jscomp/mozilla/rhino/ast/InfixExpression;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.CodeConsumer:<init>()V NoneFix
com.google.javascript.jscomp.CodeGenerator:<init>(Lcom/google/javascript/jscomp/CodeConsumer;Ljava/nio/charset/Charset;Z)V NoneFix
com.google.javascript.jscomp.CodeGenerator:add(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.CodePrinter$Builder:<init>(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.CodePrinter$Builder:build()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter:<init>(Z)V NoneFix
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter:endSourceMapping(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.CodePrinter$MappedCodePrinter:startSourceMapping(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.CodePrinter:access$100(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodePrinter$Format;ZILcom/google/javascript/jscomp/SourceMap;Ljava/nio/charset/Charset;Z)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CodePrinter:toSource(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodePrinter$Format;ZILcom/google/javascript/jscomp/SourceMap;Ljava/nio/charset/Charset;Z)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:transformAsString(Lcom/google/javascript/jscomp/mozilla/rhino/ast/AstNode;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.Node:isEquivalentTo(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.BasicErrorManager:getWarningCount()I NoneFix
com.google.javascript.jscomp.Compiler:initInputsByNameMap()V NoneFix
com.google.javascript.jscomp.Compiler:init([Lcom/google/javascript/jscomp/JSSourceFile;[Lcom/google/javascript/jscomp/JSSourceFile;Lcom/google/javascript/jscomp/CompilerOptions;)V NoneFix
com.google.javascript.jscomp.Compiler:hasErrors()Z NoneFix
com.google.javascript.jscomp.Compiler:initBasedOnOptions()V NoneFix
com.google.javascript.jscomp.NodeTraversal:getScope()Lcom/google/javascript/jscomp/Scope; NoneFix
com.google.javascript.jscomp.NodeUtil:getInfoForNameNode(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/JSDocInfo; NoneFix
com.google.javascript.jscomp.NodeUtil:isStatement(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.rhino.Node:getIntProp(II)I NoneFix
com.google.javascript.jscomp.NodeTraversal:traverseFunction(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.Scope:getVar(Ljava/lang/String;)Lcom/google/javascript/jscomp/Scope$Var; NoneFix
com.google.javascript.jscomp.Scope:getParent()Lcom/google/javascript/jscomp/Scope; NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processVariableDeclaration(Lcom/google/javascript/jscomp/mozilla/rhino/ast/VariableDeclaration;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.Scope:isDeclared(Ljava/lang/String;Z)Z NoneFix
com.google.javascript.jscomp.Scope:isLocal()Z NoneFix
com.google.javascript.jscomp.Scope:isGlobal()Z NoneFix
com.google.javascript.jscomp.Scope$Var:<init>(Z)V NoneFix
com.google.javascript.jscomp.Scope:declare(Ljava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/jscomp/CompilerInput;Z)Lcom/google/javascript/jscomp/Scope$Var; NoneFix
com.google.javascript.jscomp.Scope:<init>(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/AbstractCompiler;)V NoneFix
com.google.javascript.jscomp.Scope:<init>(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/ObjectType;)V NoneFix
com.google.javascript.jscomp.Compiler:getInput(Ljava/lang/String;)Lcom/google/javascript/jscomp/CompilerInput; NoneFix
com.google.javascript.jscomp.NodeTraversal:traverseBranch(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.NodeUtil:isFunctionAnonymous(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.PrepareAst:normalizeNodeTypes(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.rhino.FunctionNode:<init>(Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processBlock(Lcom/google/javascript/jscomp/mozilla/rhino/ast/Block;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.BasicErrorManager:getWarnings()[Lcom/google/javascript/jscomp/JSError; NoneFix
com.google.javascript.jscomp.Compiler:getWarnings()[Lcom/google/javascript/jscomp/JSError; NoneFix
com.google.javascript.jscomp.CompilerOptions:setWarningLevel(Lcom/google/javascript/jscomp/DiagnosticGroup;Lcom/google/javascript/jscomp/CheckLevel;)V NoneFix
com.google.javascript.jscomp.ComposeWarningsGuard:addGuard(Lcom/google/javascript/jscomp/WarningsGuard;)V NoneFix
com.google.javascript.jscomp.WarningsGuard:<init>()V NoneFix
com.google.javascript.rhino.Node:<init>(ILcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.BasicErrorManager:getErrors()[Lcom/google/javascript/jscomp/JSError; NoneFix
com.google.javascript.jscomp.Compiler:getErrors()[Lcom/google/javascript/jscomp/JSError; NoneFix
com.google.javascript.jscomp.BasicErrorManager:toArray(Lcom/google/javascript/jscomp/CheckLevel;)[Lcom/google/javascript/jscomp/JSError; NoneFix
