com.google.javascript.jscomp.CheckSideEffects:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V CleanFix
com.google.javascript.rhino.jstype.FunctionBuilder:withReturnType(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionBuilder; NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:addOptionalParams([Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:addRequiredParams([Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:addVarArgs(Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:build()Lcom/google/javascript/rhino/Node; NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:hasOptionalOrVarArgs()Z NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:hasVarArgs()Z NegFix
com.google.javascript.rhino.jstype.FunctionParamBuilder:newParameter(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/Node; NegFix
com.google.javascript.rhino.jstype.FunctionType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/ArrowType;Lcom/google/javascript/rhino/jstype/ObjectType;Lcom/google/common/collect/ImmutableList;ZZ)V NegFix
com.google.javascript.rhino.jstype.FunctionType:addSubType(Lcom/google/javascript/rhino/jstype/FunctionType;)V NegFix
com.google.javascript.rhino.jstype.FunctionType:getExtendedInterfaces()Ljava/lang/Iterable; NegFix
com.google.javascript.rhino.jstype.FunctionType:getInstanceType()Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.FunctionType:getInternalArrowType()Lcom/google/javascript/rhino/jstype/ArrowType; NegFix
com.google.javascript.rhino.jstype.FunctionType:getPrototype()Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.FunctionType:getSuperClassConstructor()Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.FunctionType:hasCachedValues()Z NegFix
com.google.javascript.rhino.jstype.FunctionType:hasInstanceType()Z NegFix
com.google.javascript.rhino.jstype.FunctionType:isConstructor()Z NegFix
com.google.javascript.rhino.jstype.FunctionType:isInterface()Z NegFix
com.google.javascript.rhino.jstype.FunctionType:setInstanceType(Lcom/google/javascript/rhino/jstype/ObjectType;)V NegFix
com.google.javascript.rhino.jstype.FunctionType:setPrototype(Lcom/google/javascript/rhino/jstype/ObjectType;Lcom/google/javascript/rhino/Node;)Z NegFix
com.google.javascript.rhino.jstype.FunctionType:setPrototypeBasedOn(Lcom/google/javascript/rhino/jstype/ObjectType;)V NegFix
com.google.javascript.rhino.jstype.FunctionType:setPrototypeBasedOn(Lcom/google/javascript/rhino/jstype/ObjectType;Lcom/google/javascript/rhino/Node;)V NegFix
com.google.javascript.rhino.jstype.FunctionType:toMaybeFunctionType()Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Lcom/google/javascript/rhino/jstype/FunctionType;Z)V NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:getConstructor()Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:getCtorExtendedInterfaces()Ljava/lang/Iterable; NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:getReferenceName()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:hasReferenceName()Z NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:hashCode()I NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:isNominalType()Z NegFix
com.google.javascript.rhino.jstype.InstanceObjectType:toStringHelper(Z)Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.JSType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V NegFix
com.google.javascript.rhino.jstype.JSType:getNativeType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.JSType:hasAnyTemplateInternal()Z NegFix
com.google.javascript.rhino.jstype.JSType:hashCode()I NegFix
com.google.javascript.rhino.jstype.JSType:isAllType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isEmptyType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isEquivalentTo(Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.JSType:isFunctionType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isNoObjectType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isNoResolvedType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isNoType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isRecordType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isSubtype(Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.JSType:isSubtypeHelper(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.JSType:isUnionType()Z NegFix
com.google.javascript.rhino.jstype.JSType:isUnknownType()Z NegFix
com.google.javascript.rhino.jstype.JSType:toMaybeFunctionType()Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSType:toMaybeRecordType()Lcom/google/javascript/rhino/jstype/RecordType; NegFix
com.google.javascript.rhino.jstype.JSType:toMaybeUnionType()Lcom/google/javascript/rhino/jstype/UnionType; NegFix
com.google.javascript.rhino.jstype.JSType:toObjectType()Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.JSType:toString()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:<init>(Lcom/google/javascript/rhino/ErrorReporter;Z)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/ArrowType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createArrowType(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/ArrowType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Z[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createFunctionTypeWithVarArgs(Lcom/google/javascript/rhino/jstype/JSType;[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createNativeFunctionType(Lcom/google/javascript/rhino/jstype/JSType;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createNativeFunctionTypeWithVarArgs(Lcom/google/javascript/rhino/jstype/JSType;[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createOptionalParameters([Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/Node; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createOptionalType(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createParameters(Z[Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/Node; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:createUnionType([Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:getNativeFunctionType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:getNativeObjectType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:getNativeType(Lcom/google/javascript/rhino/jstype/JSTypeNative;)Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:register(Lcom/google/javascript/rhino/jstype/JSType;)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:register(Lcom/google/javascript/rhino/jstype/JSType;Ljava/lang/String;)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:registerNativeType(Lcom/google/javascript/rhino/jstype/JSTypeNative;Lcom/google/javascript/rhino/jstype/JSType;)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:registerPropertyOnType(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;)V NegFix
com.google.javascript.rhino.jstype.JSTypeRegistry:resetForTypeCheck()V NegFix
com.google.javascript.rhino.jstype.NoObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V NegFix
com.google.javascript.rhino.jstype.NoType:isNoType()Z NegFix
com.google.javascript.rhino.jstype.NullType:getDisplayName()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.NullType:toStringHelper(Z)Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.NumberType:getDisplayName()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.NumberType:toStringHelper(Z)Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.ObjectType$Property:<init>(Ljava/lang/String;Lcom/google/javascript/rhino/jstype/JSType;ZLcom/google/javascript/rhino/Node;)V NegFix
com.google.javascript.rhino.jstype.ObjectType$Property:getType()Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.ObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V NegFix
com.google.javascript.rhino.jstype.ObjectType:cast(Lcom/google/javascript/rhino/jstype/JSType;)Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.ObjectType:hasCachedValues()Z NegFix
com.google.javascript.rhino.jstype.ObjectType:isFunctionPrototypeType()Z NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/ObjectType;)V NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/lang/String;Lcom/google/javascript/rhino/jstype/ObjectType;Z)V NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:getCtorExtendedInterfaces()Ljava/lang/Iterable; NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:getImplicitPrototype()Lcom/google/javascript/rhino/jstype/ObjectType; NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:getOwnerFunction()Lcom/google/javascript/rhino/jstype/FunctionType; NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:hasCachedValues()Z NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:hasReferenceName()Z NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:implicitPrototypeChainIsUnknown()Z NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:isNativeObjectType()Z NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:isSubtype(Lcom/google/javascript/rhino/jstype/JSType;)Z NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:setImplicitPrototype(Lcom/google/javascript/rhino/jstype/ObjectType;)V NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:setOwnerFunction(Lcom/google/javascript/rhino/jstype/FunctionType;)V NegFix
com.google.javascript.rhino.jstype.PrototypeObjectType:setPrettyPrint(Z)V NegFix
com.google.javascript.rhino.jstype.StringType:getDisplayName()Ljava/lang/String; NegFix
com.google.javascript.rhino.jstype.UnionType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Ljava/util/Collection;)V NegFix
com.google.javascript.rhino.jstype.UnionTypeBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;)V NegFix
com.google.javascript.rhino.jstype.UnionTypeBuilder:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;I)V NegFix
com.google.javascript.rhino.jstype.UnionTypeBuilder:build()Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.UnionTypeBuilder:getAlternateListCopy()Ljava/util/Collection; NegFix
com.google.javascript.rhino.jstype.UnionTypeBuilder:reduceAlternatesWithoutUnion()Lcom/google/javascript/rhino/jstype/JSType; NegFix
com.google.javascript.rhino.jstype.UnknownType:<init>(Lcom/google/javascript/rhino/jstype/JSTypeRegistry;Z)V NegFix
com.google.javascript.rhino.jstype.VoidType:getDisplayName()Ljava/lang/String; NegFix
com.google.javascript.rhino.Node:setVarArgs(Z)V NegFix
com.google.javascript.rhino.Node:mergeLineCharNo(II)I NegFix
com.google.javascript.rhino.Node:getStaticSourceFile()Lcom/google/javascript/rhino/jstype/StaticSourceFile; NegFix
com.google.javascript.rhino.Node$ObjectPropListItem:getObjectValue()Ljava/lang/Object; NegFix
com.google.javascript.rhino.Node:getType()I NegFix
com.google.javascript.rhino.Node:getFirstChild()Lcom/google/javascript/rhino/Node; NegFix
com.google.javascript.rhino.Node$ObjectPropListItem:<init>(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)V NegFix
com.google.javascript.rhino.Node:createProp(ILjava/lang/Object;Lcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem; NegFix
com.google.javascript.rhino.Node:putProp(ILjava/lang/Object;)V NegFix
com.google.javascript.jscomp.parsing.ParserRunner:createConfig(ZLcom/google/javascript/jscomp/parsing/Config$LanguageMode;ZLjava/util/Set;)Lcom/google/javascript/jscomp/parsing/Config; NegFix
com.google.javascript.jscomp.parsing.Config:<init>(Ljava/util/Set;Ljava/util/Set;ZLcom/google/javascript/jscomp/parsing/Config$LanguageMode;Z)V NegFix
com.google.javascript.jscomp.parsing.Config:buildAnnotationNames(Ljava/util/Set;)Ljava/util/Map; NegFix
com.google.javascript.jscomp.parsing.ParserRunner:initResourceConfig()V NegFix
com.google.javascript.rhino.Node$AbstractPropListItem:getType()I NegFix
com.google.javascript.rhino.Node:putBooleanProp(IZ)V NegFix
com.google.javascript.rhino.Node$IntPropListItem:<init>(IILcom/google/javascript/rhino/Node$PropListItem;)V NegFix
com.google.javascript.rhino.Node:createProp(IILcom/google/javascript/rhino/Node$PropListItem;)Lcom/google/javascript/rhino/Node$PropListItem; NegFix
com.google.javascript.rhino.Node:newString(ILjava/lang/String;)Lcom/google/javascript/rhino/Node; NegFix
com.google.javascript.rhino.Node$StringNode:<init>(ILjava/lang/String;)V NegFix
com.google.javascript.rhino.Node$AbstractPropListItem:<init>(ILcom/google/javascript/rhino/Node$PropListItem;)V NegFix
com.google.javascript.rhino.Node:<init>(I)V NegFix
com.google.javascript.rhino.Node$AncestorIterable$1:<init>(Lcom/google/javascript/rhino/Node$AncestorIterable;)V NegFix
com.google.javascript.jscomp.CheckSideEffects:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V CleanFix
com.google.javascript.rhino.Node$AncestorIterable$1:next()Lcom/google/javascript/rhino/Node; NoisyFix
com.google.javascript.jscomp.SourceFile$Builder:buildFromCode(Ljava/lang/String;Ljava/lang/String;)Lcom/google/javascript/jscomp/SourceFile; NoisyFix
com.google.javascript.jscomp.SourceFile$Preloaded:<init>(Ljava/lang/String;Ljava/lang/String;Ljava/lang/String;)V NoisyFix
com.google.javascript.jscomp.SourceFile:builder()Lcom/google/javascript/jscomp/SourceFile$Builder; NoisyFix
com.google.javascript.jscomp.SourceFile:fromCode(Ljava/lang/String;Ljava/lang/String;)Lcom/google/javascript/jscomp/SourceFile; NoisyFix
com.google.javascript.jscomp.SourceFile:<init>(Ljava/lang/String;)V NoisyFix
com.google.javascript.rhino.Token:name(I)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CheckSideEffects:addExtern()V NoneFix
com.google.javascript.jscomp.CheckSideEffects:protectSideEffects()V NoneFix
com.google.javascript.jscomp.NodeUtil:precedence(I)I NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:recordNoAlias()Z NoneFix
com.google.javascript.rhino.JSDocInfo:setNoAlias(Z)V NoneFix
com.google.javascript.rhino.JSDocInfo:isNoAlias()Z NoneFix
com.google.javascript.rhino.Node:addChildrenAfter(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.NodeUtil:opToStr(I)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.CodeGenerator:add(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CodeGenerator$Context;)V NoneFix
com.google.javascript.rhino.Node$NumberNode:isEquivalentTo(Lcom/google/javascript/rhino/Node;ZZ)Z NoneFix
com.google.javascript.jscomp.Compiler:getSynthesizedExternsInput()Lcom/google/javascript/jscomp/CompilerInput; NoneFix
com.google.javascript.rhino.Node:addChildrenToBack(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.Compiler:newExternInput(Ljava/lang/String;)Lcom/google/javascript/jscomp/CompilerInput; NoneFix
com.google.javascript.jscomp.SyntheticAst:<init>(Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.SyntheticAst:clearAst()V NoneFix
com.google.javascript.jscomp.SyntheticAst:getAstRoot(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.SyntheticAst:getInputId()Lcom/google/javascript/rhino/InputId; NoneFix
com.google.javascript.jscomp.SyntheticAst:getSourceFile()Lcom/google/javascript/jscomp/SourceFile; NoneFix
com.google.javascript.jscomp.NodeUtil:checkForStateChangeHelper(Lcom/google/javascript/rhino/Node;ZLcom/google/javascript/jscomp/AbstractCompiler;)Z NoneFix
com.google.javascript.jscomp.parsing.IRFactory:transformBlock(Lcom/google/javascript/rhino/head/ast/AstNode;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.rhino.Node:setWasEmptyNode(Z)V NoneFix
com.google.javascript.jscomp.NodeTraversal:makeError(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CheckLevel;Lcom/google/javascript/jscomp/DiagnosticType;[Ljava/lang/String;)Lcom/google/javascript/jscomp/JSError; NoneFix
