com.google.javascript.jscomp.DefaultPassConfig:getCodeRemovingPasses()Ljava/util/List; CleanFix
com.google.javascript.jscomp.SourceFile:toString()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.AbstractPeepholeOptimization:getCodingConvention()Lcom/google/javascript/jscomp/CodingConvention; NoneFix
com.google.javascript.jscomp.ClosureCodingConvention:describeFunctionBind(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/jscomp/CodingConvention$Bind; NoneFix
com.google.javascript.jscomp.DefaultCodingConvention:describeFunctionBind(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/jscomp/CodingConvention$Bind; NoneFix
com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax:tryFoldImmediateCallToBoundFunction(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.CoalesceVariableNames:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Z)V NoneFix
com.google.javascript.jscomp.CoalesceVariableNames:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.CoalesceVariableNames:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.CoalesceVariableNames:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.PassFactory$1:<init>(Lcom/google/javascript/jscomp/PassFactory;Ljava/lang/String;ZLcom/google/javascript/jscomp/PassFactory;)V NoneFix
com.google.javascript.jscomp.PassFactory:makeOneTimePass()Lcom/google/javascript/jscomp/PassFactory; NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$FunctionInformation:access$802(Lcom/google/javascript/jscomp/PureFunctionIdentifier$FunctionInformation;Ljava/util/Set;)Ljava/util/Set; NoneFix
com.google.javascript.jscomp.UnreachableCodeElimination:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Z)V NoneFix
com.google.javascript.jscomp.UnreachableCodeElimination:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.UnreachableCodeElimination:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.UnreachableCodeElimination:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.UnreachableCodeElimination:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser:parseParamTypeExpressionAnnotation(Lcom/google/javascript/jscomp/parsing/JsDocToken;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.InlineObjectLiterals$InliningBehavior:afterExitScope(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/jscomp/ReferenceCollectingCallback$ReferenceMap;)V NoneFix
com.google.javascript.jscomp.InlineObjectLiterals$InliningBehavior:isVarInlineForbidden(Lcom/google/javascript/jscomp/Scope$Var;)Z NoneFix
com.google.javascript.jscomp.InlineObjectLiterals:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.PeepholeFoldConstants:tryFoldBinaryOperator(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.NodeTraversal:makeError(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CheckLevel;Lcom/google/javascript/jscomp/DiagnosticType;[Ljava/lang/String;)Lcom/google/javascript/jscomp/JSError; NoneFix
com.google.javascript.jscomp.PeepholeCollectPropertyAssignments:<init>()V NoneFix
com.google.javascript.rhino.Node$ObjectPropListItem:toString()Ljava/lang/String; NoneFix
com.google.javascript.rhino.Node$SideEffectFlags:areAllFlagsSet()Z NoneFix
com.google.javascript.rhino.Node:getSortedPropTypes()[I NoneFix
com.google.javascript.jscomp.CompilerInput:getSourceFile()Lcom/google/javascript/jscomp/SourceFile; NoneFix
com.google.javascript.jscomp.StrictModeCheck:checkAssignment(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.StrictModeCheck:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.BasicErrorManager:getTypedPercent()D NoneFix
com.google.javascript.jscomp.PrintStreamErrorManager:<init>(Lcom/google/javascript/jscomp/MessageFormatter;Ljava/io/PrintStream;)V NoneFix
com.google.javascript.rhino.Node:toString()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.Compiler$5:call()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.Compiler:toSource()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:access$100(Lcom/google/javascript/jscomp/ScopedAliases$Traversal;)Ljava/util/List; NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:getAliasDefinitions()Ljava/util/List; NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:getAliasUsages()Ljava/util/List; NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:getScopeCalls()Ljava/util/List; NoneFix
com.google.javascript.jscomp.ScopedAliases:hotSwapScript(Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.NodeUtil:isReferenceName(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.Compiler$9:call()Ljava/lang/Void; NoneFix
com.google.javascript.jscomp.Compiler:access$400(Lcom/google/javascript/jscomp/Compiler;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/SourceMap;Z)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.Compiler:toSource(Lcom/google/javascript/jscomp/Compiler$CodeBuilder;ILcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.DeadAssignmentsElimination:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.DeadAssignmentsElimination:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.DeadAssignmentsElimination:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.graph.GraphReachability:traverseEdge(Ljava/lang/Object;Ljava/lang/Object;Ljava/lang/Object;)Z NoneFix
com.google.javascript.rhino.JSDocInfoBuilder:recordThisType(Lcom/google/javascript/rhino/JSTypeExpression;)Z NoneFix
com.google.javascript.jscomp.Compiler$CodeBuilder:toString()Ljava/lang/String; NoneFix
com.google.javascript.jscomp.graph.GraphReachability:compute(Ljava/lang/Object;)V NoneFix
com.google.javascript.jscomp.parsing.JsDocInfoParser:parse()Z NoneFix
com.google.javascript.jscomp.Compiler$CodeBuilder:<init>()V NoneFix
com.google.javascript.rhino.Node$SideEffectFlags:setMutatesGlobalState()V NoneFix
com.google.javascript.jscomp.RemoveUnusedVars:collectMaybeUnreferencedVars(Lcom/google/javascript/jscomp/Scope;)V NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:<init>(Lcom/google/javascript/jscomp/ScopedAliases;)V NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:hasErrors()Z NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:isCallToScopeMethod(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.jscomp.ScopedAliases$Traversal:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.ScopedAliases:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$FunctionAnalyzer:getJSDocInfoForFunction(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/JSDocInfo; NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$FunctionAnalyzer:visitFunction(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$FunctionAnalyzer:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$FunctionInformation:resetLocalVars()V NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$FunctionInformation:setTaintsGlobalState()V NoneFix
com.google.javascript.jscomp.graph.FixedPointGraphTraversal:computeFixedPoint(Lcom/google/javascript/jscomp/graph/DiGraph;Ljava/lang/Object;)V NoneFix
com.google.javascript.jscomp.InlineVariables$InliningBehavior:collectAliasCandidates(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/jscomp/ReferenceCollectingCallback$ReferenceMap;)V NoneFix
com.google.javascript.jscomp.ProcessClosurePrimitives:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.RenameVars$ProcessVars:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.Scope$Var:isBleedingFunction()Z NoneFix
com.google.javascript.jscomp.ProcessDefines:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.StrictModeCheck:checkNameUse(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.StrictModeCheck:isDeclaration(Lcom/google/javascript/rhino/Node;)Z NoneFix
com.google.javascript.rhino.Node:toString(ZZZ)Ljava/lang/String; NoneFix
com.google.javascript.jscomp.parsing.IRFactory$TransformDispatcher:processUnaryExpression(Lcom/google/javascript/jscomp/mozilla/rhino/ast/UnaryExpression;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.FlowSensitiveInlineVariables:enterScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.FlowSensitiveInlineVariables:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.FlowSensitiveInlineVariables:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.FlowSensitiveInlineVariables:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.InlineVariables$InliningBehavior:maybeEscapedOrModifiedArguments(Lcom/google/javascript/jscomp/Scope;Lcom/google/javascript/jscomp/ReferenceCollectingCallback$ReferenceMap;)Z NoneFix
com.google.javascript.jscomp.ReferenceCollectingCallback:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;Lcom/google/javascript/jscomp/ReferenceCollectingCallback$Behavior;)V NoneFix
com.google.javascript.jscomp.Scope$Arguments:hashCode()I NoneFix
com.google.javascript.jscomp.parsing.JsDocTokenStream:getJsDocToken()Lcom/google/javascript/jscomp/parsing/JsDocToken; NoneFix
com.google.javascript.rhino.Node$SideEffectFlags:setReturnsTainted()V NoneFix
com.google.javascript.jscomp.DefaultCodingConvention:isConstantKey(Ljava/lang/String;)Z NoneFix
com.google.javascript.jscomp.PureFunctionIdentifier$FunctionInformation:getCallsInFunctionBody()Ljava/util/List; NoneFix
com.google.javascript.jscomp.Scope$Arguments:<init>(Lcom/google/javascript/jscomp/Scope;)V NoneFix
com.google.javascript.jscomp.Scope:getArgumentsVar()Lcom/google/javascript/jscomp/Scope$Var; NoneFix
com.google.javascript.jscomp.ReferenceCollectingCallback$BasicBlock:access$200(Lcom/google/javascript/jscomp/ReferenceCollectingCallback$BasicBlock;)Z NoneFix
com.google.javascript.jscomp.ReferenceCollectingCallback$ReferenceCollection:isAssignedOnceInLifetime()Z NoneFix
com.google.javascript.jscomp.RenameVars:okToRenameVar(Ljava/lang/String;Z)Z NoneFix
com.google.javascript.jscomp.Compiler:check()V NoneFix
com.google.javascript.jscomp.CompilerOptions$TweakProcessing:shouldStrip()Z NoneFix
com.google.javascript.jscomp.CompilerOptions:isExternExportsEnabled()Z NoneFix
com.google.javascript.jscomp.DefaultPassConfig$28:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$30$1:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig$90:createInternal(Lcom/google/javascript/jscomp/AbstractCompiler;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$92:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig:runInSerial([Lcom/google/javascript/jscomp/CompilerPass;)Lcom/google/javascript/jscomp/CompilerPass; NoneFix
com.google.javascript.jscomp.CompilerOptions:getDefineReplacements()Ljava/util/Map; NoneFix
com.google.javascript.jscomp.CompilerOptions:getReplacementsHelper(Ljava/util/Map;)Ljava/util/Map; NoneFix
com.google.javascript.jscomp.VariableMap:<init>(Ljava/util/Map;)V NoneFix
com.google.javascript.jscomp.JSError:make(Ljava/lang/String;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/CheckLevel;Lcom/google/javascript/jscomp/DiagnosticType;[Ljava/lang/String;)Lcom/google/javascript/jscomp/JSError; NoneFix
com.google.javascript.jscomp.RenameVars$ProcessVars:exitScope(Lcom/google/javascript/jscomp/NodeTraversal;)V NoneFix
com.google.javascript.jscomp.RenameVars:assignNames(Ljava/util/Set;)V NoneFix
com.google.javascript.rhino.JSDocInfo:containsDeclaration()Z NoneFix
com.google.javascript.jscomp.Compiler:runCustomPasses(Lcom/google/javascript/jscomp/CustomPassExecutionTime;)V NoneFix
com.google.javascript.jscomp.CompilerOptions$TweakProcessing:isOn()Z NoneFix
com.google.javascript.jscomp.CompilerOptions:getTweakProcessing()Lcom/google/javascript/jscomp/CompilerOptions$TweakProcessing; NoneFix
com.google.javascript.jscomp.DefaultPassConfig$90:<init>(Ljava/lang/String;Z)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig:assertAllOneTimePasses(Ljava/util/List;)V NoneFix
com.google.javascript.jscomp.DefaultPassConfig:createEmptyPass(Ljava/lang/String;)Lcom/google/javascript/jscomp/PassFactory; NoneFix
com.google.javascript.jscomp.InlineVariables:getFilterForMode()Lcom/google/common/base/Predicate; NoneFix
com.google.javascript.jscomp.PeepholeRemoveDeadCode:optimizeSubtree(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.PeepholeRemoveDeadCode:trySimplifyUnusedResult(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax:tryReplaceUndefined(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.Compiler:compile(Ljava/util/List;Ljava/util/List;Lcom/google/javascript/jscomp/CompilerOptions;)Lcom/google/javascript/jscomp/Result; NoneFix
com.google.javascript.jscomp.AbstractPeepholeOptimization:isASTNormalized()Z NoneFix
com.google.javascript.jscomp.PassFactory:isOneTimePass()Z NoneFix
com.google.javascript.jscomp.StrictModeCheck$NonExternChecks:checkDeclaration(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.PhaseOptimizer:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.RemoveUnusedVars:process(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.Compiler$1:call()Lcom/google/javascript/jscomp/Result; NoneFix
com.google.javascript.jscomp.Compiler:compile()Lcom/google/javascript/jscomp/Result; NoneFix
com.google.javascript.jscomp.Compiler:getResult()Lcom/google/javascript/jscomp/Result; NoneFix
com.google.javascript.jscomp.DefaultPassConfig:getIntermediateState()Lcom/google/javascript/jscomp/PassConfig$State; NoneFix
com.google.javascript.jscomp.PassConfig$State:<init>(Ljava/util/Map;Ljava/util/Set;Lcom/google/javascript/jscomp/CrossModuleMethodMotion$IdGenerator;Lcom/google/javascript/jscomp/VariableMap;Lcom/google/javascript/jscomp/VariableMap;Lcom/google/javascript/jscomp/VariableMap;Lcom/google/javascript/jscomp/VariableMap;Lcom/google/javascript/jscomp/FunctionNames;Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.PhaseOptimizer:addOneTimePass(Lcom/google/javascript/jscomp/PassFactory;)V NoneFix
com.google.javascript.jscomp.ReferenceCollectingCallback$BasicBlock:getParent()Lcom/google/javascript/jscomp/ReferenceCollectingCallback$BasicBlock; NoneFix
com.google.javascript.jscomp.Result:<init>([Lcom/google/javascript/jscomp/JSError;[Lcom/google/javascript/jscomp/JSError;Ljava/lang/String;Lcom/google/javascript/jscomp/VariableMap;Lcom/google/javascript/jscomp/VariableMap;Lcom/google/javascript/jscomp/VariableMap;Lcom/google/javascript/jscomp/VariableMap;Lcom/google/javascript/jscomp/FunctionInformationMap;Lcom/google/javascript/jscomp/SourceMap;Ljava/lang/String;Ljava/util/Map;Ljava/lang/String;)V NoneFix
com.google.javascript.jscomp.StrictModeCheck$NonExternChecks:visit(Lcom/google/javascript/jscomp/NodeTraversal;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;)V NoneFix
com.google.javascript.jscomp.graph.Graph:clearNodeAnnotations()V NoneFix
com.google.javascript.rhino.Node$SideEffectFlags:removeFlag(I)V NoneFix
com.google.javascript.jscomp.Compiler:parse()V NoneFix
com.google.javascript.jscomp.Tracer$ThreadTrace:<init>()V NoneFix
com.google.javascript.jscomp.Tracer:getThreadTrace()Lcom/google/javascript/jscomp/Tracer$ThreadTrace; NoneFix
com.google.javascript.jscomp.Compiler:report(Lcom/google/javascript/jscomp/JSError;)V NoneFix
com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax:<init>(Z)V NoneFix
com.google.javascript.jscomp.PeepholeSubstituteAlternateSyntax:tryReplaceIf(Lcom/google/javascript/rhino/Node;)Lcom/google/javascript/rhino/Node; NoneFix
com.google.javascript.jscomp.RemoveUnusedVars:<init>(Lcom/google/javascript/jscomp/AbstractCompiler;ZZZ)V NoneFix
com.google.javascript.jscomp.RemoveUnusedVars:interpretAssigns()V NoneFix
com.google.javascript.jscomp.RemoveUnusedVars:removeUnreferencedVars()V NoneFix
com.google.javascript.jscomp.RemoveUnusedVars:traverseNode(Lcom/google/javascript/rhino/Node;Lcom/google/javascript/rhino/Node;Lcom/google/javascript/jscomp/Scope;)V NoneFix
